45.0
32.0
29.0
24.0
54.0
43.0
40.0
26.0
42.0
28.0
33.0
56.0
28.0
26.0
52.0
60.0
28.0
52.0
34.0
31.0
28.0
55.0
38.0
33.0
35.0
60.0
33.0
34.0
40.0
53.0
25.0
33.0
32.0
26.0
53.0
40.0
38.0
28.0
31.0
54.0
47.0
55.0
31.0
28.0
26.0
31.0
33.0
61.0
55.0
28.0
61.0
42.0
36.0
30.0
49.0
42.0
39.0
38.0
41.0
49.0
24.0
24.0
52.0
24.0
39.0
34.0
60.0
28.0
31.0
60.0
25.0
34.0
38.0
53.0
55.0
35.0
31.0
28.0
26.0
45.0
33.0
40.0
26.0
28.0
27.0
67.0
38.0
28.0
60.0
60.0
33.0
36.0
46.0
47.0
70.0
63.0
28.0
59.0
53.0
55.0
43.0
28.0
32.0
35.0
60.0
38.0
27.0
34.0
42.0
44.0
24.0
28.0
28.0
26.0
60.0
67.0
33.0
26.0
47.0
46.0
28.0
28.0
29.0
52.0
35.0
52.0
29.0
29.0
54.0
55.0
31.0
56.0
53.0
55.0
60.0
36.0
26.0
56.0
28.0
28.0
24.0
26.0
26.0
28.0
42.0
53.0
52.0
28.0
24.0
33.0
26.0
24.0
73.0
24.0
46.0
32.0
30.0
52.0
24.0
28.0
26.0
29.0
56.0
26.0
38.0
26.0
47.0
25.0
28.0
52.0
49.0
24.0
28.0
26.0
60.0
28.0
70.0
50.0
55.0
53.0
26.0
36.0
41.0
55.0
24.0
31.0
31.0
53.0
24.0
52.0
24.0
38.0
28.0
24.0
60.0
54.0
54.0
33.0
31.0
42.0
32.0
28.0
66.0
60.0
24.0
28.0
34.0
50.0
26.0
38.0
26.0
25.0
25.0
31.0
46.0
34.0
38.0
26.0
46.0
28.0
56.0
43.0
73.0
36.0
59.0
73.0
38.0
55.0
55.0
45.0
42.0
28.0
33.0
21.0
36.0
38.0
63.0
42.0
26.0
28.0
39.0
31.0
48.0
40.0
54.0
28.0
35.0
63.0
28.0
24.0
39.0
33.0
26.0
38.0
49.0
63.0
30.0
39.0
52.0
60.0
35.0
26.0
26.0
46.0
38.0
41.0
28.0
28.0
38.0
43.0
31.0
26.0
40.0
50.0
63.0
26.0
34.0
29.0
55.0
46.0
31.0
52.0
31.0
31.0
30.0
40.0
61.0
31.0
26.0
29.0
25.0
24.0
43.0
33.0
55.0
26.0
70.0
30.0
56.0
69.0
31.0
45.0
55.0
38.0
26.0
28.0
28.0
26.0
28.0
28.0
38.0
34.0
24.0
31.0
29.0
52.0
46.0
55.0
42.0
40.0
34.0
39.0
60.0
60.0
29.0
53.0
29.0
26.0
59.0
26.0
33.0
28.0
46.0
38.0
26.0
26.0
31.0
32.0
28.0
42.0
33.0
31.0
25.0
31.0
26.0
24.0
49.0
40.0
26.0
31.0
29.0
26.0
27.0
45.0
32.0
24.0
55.0
33.0
33.0
49.0
35.0
29.0
29.0
47.0
66.0
36.0
46.0
52.0
52.0
26.0
56.0
67.0
47.0
26.0
26.0
30.0
56.0
26.0
26.0
33.0
54.0
44.0
24.0
52.0
59.0
38.0
66.0
24.0
55.0
60.0
66.0
24.0
36.0
52.0
28.0
33.0
24.0
32.0
64.0
26.0
53.0
38.0
24.0
24.0
52.0
26.0
24.0
55.0
74.0
36.0
48.0
32.0
66.0
60.0
67.0
55.0
34.0
26.0
35.0
46.0
29.0
59.0
46.0
53.0
24.0
26.0
26.0
47.0
27.0
28.0
53.0
38.0
60.0
26.0
26.0
34.0
32.0
52.0
33.0
26.0
33.0
33.0
59.0
59.0
41.0
56.0
26.0
38.0
54.0
32.0
63.0
28.0
47.0
26.0
26.0
26.0
31.0
24.0
37.0
26.0
42.0
27.0
26.0
52.0
26.0
40.0
60.0
28.0
24.0
26.0
61.0
34.0
56.0
28.0
26.0
40.0
24.0
55.0
67.0
29.0
62.0
32.0
24.0
56.0
32.0
66.0
32.0
26.0
36.0
60.0
52.0
32.0
67.0
26.0
44.0
63.0
52.0
24.0
43.0
39.0
69.0
45.0
48.0
32.0
28.0
56.0
28.0
40.0
60.0
34.0
26.0
36.0
35.0
37.0
38.0
28.0
34.0
28.0
38.0
27.0
35.0
26.0
29.0
24.0
21.0
24.0
33.0
24.0
52.0
24.0
54.0
24.0
61.0
24.0
26.0
36.0
52.0
26.0
24.0
53.0
41.0
33.0
47.0
67.0
53.0
33.0
47.0
31.0
54.0
33.0
34.0
39.0
29.0
28.0
42.0
26.0
30.0
60.0
33.0
52.0
33.0
24.0
46.0
56.0
52.0
33.0
28.0
24.0
32.0
46.0
38.0
43.0
27.0
26.0
30.0
52.0
53.0
38.0
35.0
24.0
41.0
33.0
53.0
33.0
52.0
30.0
49.0
60.0
53.0
49.0
47.0
30.0
28.0
26.0
36.0
54.0
61.0
55.0
46.0
28.0
24.0
28.0
26.0
46.0
42.0
42.0
56.0
38.0
24.0
24.0
40.0
24.0
39.0
24.0
26.0
36.0
34.0
53.0
26.0
52.0
38.0
63.0
28.0
33.0
38.0
38.0
26.0
46.0
39.0
46.0
26.0
33.0
47.0
26.0
26.0
26.0
55.0
24.0
67.0
26.0
39.0
26.0
33.0
26.0
24.0
26.0
33.0
42.0
36.0
60.0
31.0
60.0
24.0
33.0
59.0
26.0
42.0
32.0
27.0
40.0
41.0
26.0
38.0
52.0
27.0
31.0
26.0
36.0
26.0
46.0
24.0
54.0
53.0
56.0
41.0
45.0
24.0
27.0
68.0
26.0
39.0
59.0
27.0
33.0
26.0
55.0
21.0
56.0
28.0
29.0
31.0
33.0
55.0
26.0
40.0
26.0
32.0
